"YO1 0EB",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0EL",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0EN",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0FA",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0FX",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0GJ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0HJ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0HL",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0HS",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0HT",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0HZ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0JB",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0JG",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0JJ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0JN",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0JP",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0JY",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0LA",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0LD",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0LF",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0LJ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0LN",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0LT",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0LZ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0NH",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0NJ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0NN",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0NT",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0NZ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PA",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PB",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PF",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PL",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PN",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PR",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PT",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PU",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PX",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PY",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0PZ",10,"Y",1,1,0,0,1,1,0,459652,451975,"E92000001","E19000001","E18000003","","E06000014","E05010325","L"
"YO1 0QA",50,"Y",1,0,0,0,1,0,1,460078,451917,"E92000001","E19000001","E18000003","","E06000014","E05010318","L"
"YO1 0SB",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SD",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SE",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SF",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SG",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SH",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SJ",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SL",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SN",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SP",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SQ",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SR",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SS",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0ST",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
"YO1 0SU",10,"N",1,1,0,1,0,1,0,460093,451892,"E92000001","E19000001","E18000003","","E06000014","E05010318","S"
